Rk;Player;Code;Pos;Age;Tm;G;MP;PER;TS%;3PAr;FTr;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;;OWS;DWS;WS;WS/48;;OBPM;DBPM;BPM;VORP
108;Quinn Cook;cookqu01;PG;27;TOT;23;157;12.7;0.531;0.382;0.118;1.4;10.9;6.1;18.3;1.3;0.6;8.9;21.8;;0.1;0.1;0.2;0.061;;-1.2;-0.4;-1.5;0
109;Tyler Cook;cookty01;SF-PF;23;TOT;32;438;12.8;0.659;0.019;0.34;7;17.2;12.1;5.9;0.9;0.4;15.1;13.9;;0.5;0.3;0.8;0.09;;-2.5;-0.5;-3;-0.1
110;DeMarcus Cousins;couside01;C;30;TOT;41;713;16.4;0.537;0.443;0.266;8;32.7;20;16.3;2.3;3;15.8;24.5;;0;1.2;1.2;0.079;;-1.2;1.9;0.7;0.5
111;Robert Covington;covinro01;PF;30;POR;70;2243;11.2;0.553;0.699;0.122;2.8;19.8;11.1;6.8;2.2;3.4;10.7;11.5;;1.4;2.4;3.7;0.08;;-1.5;1.2;-0.3;1
112;Torrey Craig;craigto01;SF;30;TOT;50;803;14.2;0.579;0.467;0.097;8.1;19.1;13.7;7.9;1.7;2.9;9.6;14.3;;1.1;1.1;2.2;0.133;;-0.3;0.7;0.3;0.5
113;Jae Crowder;crowdja01;PF;30;PHO;60;1648;11.8;0.574;0.772;0.152;2.2;16.9;9.7;10;1.4;1.5;9.5;15.7;;1.4;1.9;3.3;0.097;;0.1;0.7;0.8;1.2
114;Jarrett Culver;culveja01;SG;21;MIN;34;499;8.8;0.476;0.315;0.286;7.1;15.8;11.3;6.8;1.6;1.6;12.9;18.2;;-0.4;0.3;-0.1;-0.006;;-4.8;-1.8;-6.6;-0.6
115;Seth Curry;curryse01;SG;30;PHI;57;1638;12.9;0.607;0.507;0.139;0.7;8.3;4.6;13.6;1.3;0.4;10;17.1;;2.3;1.7;4;0.118;;-0.1;-0.8;-0.9;0.5
116;Stephen Curry;curryst01;PG;32;GSW;63;2152;26.3;0.655;0.587;0.289;1.5;15.4;8.5;30.5;1.7;0.3;12.2;34.8;;6.5;2.5;9;0.201;;8.1;0;8.1;5.5
117;Nate Darling;darlina01;SG;22;CHO;7;26;8.2;0.541;1;0.429;4.1;0;2.1;5.1;0;3.8;10.7;15.4;;0;0;0;0.038;;-1.5;-2.7;-4.2;0
118;Anthony Davis;davisan02;PF;27;LAL;36;1162;22.1;0.556;0.163;0.349;6;21.5;13.8;16.4;1.9;4.5;9.5;29.2;;1.3;2.4;3.7;0.152;;2.9;1.6;4.5;1.9
119;Ed Davis;davised01;C;31;MIN;23;299;13.1;0.487;0;0.273;16.1;26;20.8;9;2.1;3.8;12.4;7.9;;0.5;0.4;0.8;0.135;;-3.5;0.7;-2.9;-0.1
120;Terence Davis;daviste02;SG;23;TOT;61;1074;12.7;0.555;0.586;0.121;2;14.1;7.9;11.4;2;1.2;11.6;21.8;;0.1;0.8;0.8;0.038;;-1;-1;-2;0
121;Gabriel Deck;deckga01;PF;25;OKC;10;212;16.1;0.548;0.224;0.328;7.8;11.9;9.8;17.3;1.8;0;7.3;16.6;;0.4;0.1;0.5;0.12;;-0.3;-0.1;-0.4;0.1
122;Dewayne Dedmon;dedmode01;C;31;MIA;16;210;24.5;0.735;0.077;0.415;15.5;31;23.4;9.6;2.1;3;14.5;19.3;;0.7;0.4;1.1;0.256;;1.2;0.7;1.9;0.2
123;Matthew Dellavedova;dellama01;PG;30;CLE;13;224;7.3;0.312;0.446;0.071;2.9;9.2;6;35.3;0.9;0.4;9.4;12.4;;-0.1;0.1;0;0.005;;-4.6;-2;-6.6;-0.3
124;DeMar DeRozan;derozde01;PF;31;SAS;61;2056;22;0.591;0.08;0.478;2;11.6;6.7;32;1.3;0.6;9.7;26.1;;5.9;1.5;7.4;0.172;;3.4;-0.2;3.2;2.7
125;Mamadi Diakite;diakima01;PF;24;MIL;14;141;12.3;0.477;0.2;0.35;6.2;18.7;12.7;7;2.3;3.8;6.1;14.6;;0.1;0.2;0.3;0.102;;-3.2;0.4;-2.7;0
126;Hamidou Diallo;diallha01;SG-SF;22;TOT;52;1226;14.3;0.541;0.174;0.426;5.1;18.8;11.9;13.3;1.6;1.7;12;22.2;;0.3;1.3;1.6;0.063;;-2.2;-0.1;-2.3;-0.1
127;Gorgui Dieng;dienggo01;C;31;TOT;38;552;19.2;0.67;0.429;0.411;7.6;19.5;13.5;12;2.3;2.6;14.3;17.4;;1.3;0.8;2.1;0.185;;1.6;1.3;3;0.7
128;Spencer Dinwiddie;dinwisp01;SG;27;BRK;3;64;10.1;0.536;0.438;0.375;0;21.3;11.2;17.6;1.5;1.4;21.2;16.1;;0;0.1;0.1;0.045;;-3.4;2;-1.4;0
129;Donte DiVincenzo;divindo01;SG;24;MIL;66;1814;13;0.542;0.574;0.118;4.9;16.7;11;14.2;1.9;0.7;12.5;16.7;;1.5;2.1;3.6;0.095;;-0.3;0.2;-0.1;0.9
130;Luka Dončić;doncilu01;PG;21;DAL;66;2262;25.3;0.587;0.406;0.349;2.7;22.9;12.8;44.1;1.4;1.5;15.3;36;;5.1;2.6;7.7;0.163;;6.1;0.6;6.7;5
131;Luguentz Dort;dortlu01;SG;21;OKC;52;1543;10.1;0.513;0.515;0.257;2.5;10.3;6.4;8.8;1.4;1.1;10;21.7;;-0.6;1;0.3;0.011;;-2.7;-1;-3.7;-0.7
132;Damyean Dotson;dotsoda01;SG;26;CLE;46;907;8.1;0.499;0.543;0.123;0.6;11.1;5.7;15.1;0.9;0.4;12;16.9;;-0.4;0.3;0;-0.002;;-3.3;-1.6;-4.8;-0.6
133;Devon Dotson;dotsode01;PG;21;CHI;11;50;19.3;0.548;0.333;0;4.5;6.6;5.5;21.4;3.9;0;0;18.2;;0.1;0.1;0.2;0.177;;-0.1;2.2;2.1;0.1
134;Sekou Doumbouya;doumbse01;PF;20;DET;56;869;6.9;0.459;0.408;0.227;4.9;13.5;9.2;8;1.4;0.9;12.4;17.8;;-0.9;0.7;-0.2;-0.012;;-5.4;-1.7;-7;-1.1
135;PJ Dozier;doziepj01;SG;24;DEN;50;1088;10.4;0.501;0.42;0.186;3.7;15.3;9.5;11.2;1.4;2;10.7;17.2;;0.1;1.1;1.1;0.051;;-2.2;-0.8;-3;-0.3
136;Goran Dragić;dragigo01;PG;34;MIA;50;1337;13;0.552;0.44;0.22;2.2;12.1;7.2;25.9;1.2;0.6;16.2;24.5;;0.2;1.2;1.3;0.048;;-1.2;-1.8;-3;-0.3
137;Andre Drummond;drumman01;C;27;TOT;46;1242;19.4;0.519;0.014;0.358;14.8;35.2;24.9;13.2;2.5;3.5;15.8;27.6;;-0.6;2.5;2;0.077;;-1.4;0.6;-0.9;0.3
138;Jared Dudley;dudleja01;PF;35;LAL;12;81;4.4;0.333;0.667;0;5.6;23.5;14.6;7.6;0.6;1.1;18.2;5.9;;0;0.1;0.1;0.053;;-4.5;-0.2;-4.7;-0.1
139;Kris Dunn;dunnkr01;PG;26;ATL;4;45;-5.7;0.182;0.167;0.333;0;14.3;7.3;5.4;2.2;3.9;17.9;16.2;;-0.2;0.1;-0.2;-0.202;;-13.9;0;-13.9;-0.1
140;Kevin Durant;duranke01;PF;32;BRK;35;1157;26.4;0.666;0.313;0.395;1.3;21.3;11.8;27.5;1;3.4;14.5;31.2;;3.7;1.2;5;0.206;;6.2;0.6;6.9;2.6
141;Anthony Edwards;edwaran01;SG;19;MIN;72;2314;13.9;0.523;0.429;0.225;2.7;13.5;7.9;14.6;1.7;1.3;10.7;27;;-0.6;1.4;0.8;0.017;;-0.9;-1.7;-2.6;-0.3
142;Carsen Edwards;edwarca01;SG;22;BOS;31;276;10.2;0.527;0.568;0.117;1.2;9.4;5.2;7.4;1.2;0.3;5.7;19.3;;0.1;0.2;0.3;0.051;;-2.9;-1.9;-4.8;-0.2
143;CJ Elleby;ellebcj01;SF;20;POR;30;192;9.4;0.468;0.515;0.227;6;12;8.9;7.1;1.5;1.4;6.4;17.4;;0;0.1;0.1;0.032;;-4.1;-1.5;-5.6;-0.2
144;Henry Ellenson;ellenhe01;PF;24;TOR;2;38;12.8;0.476;0.643;0.286;8.4;27;17.4;18.9;0;0;0;17.9;;0.1;0;0.1;0.127;;-3.1;1;-2.1;0
145;Wayne Ellington;ellinwa01;SG;33;DET;46;1012;12.2;0.625;0.814;0.104;1.3;8.1;4.7;10.2;0.9;0.8;8.5;16.7;;1.3;0.5;1.9;0.088;;1.3;-1.7;-0.4;0.4
146;Joel Embiid;embiijo01;C;26;PHI;51;1585;30.3;0.636;0.171;0.61;8;29.1;18.7;16.2;1.5;3.9;12.2;35.3;;5.6;3.2;8.8;0.266;;6.2;1;7.2;3.7
147;James Ennis;ennisja01;SF;30;ORL;41;986;12.5;0.613;0.428;0.358;4.4;13.4;8.7;9.3;1.6;0.6;11.3;13.9;;1.3;0.7;2;0.097;;-1.9;-0.2;-2.1;0
148;Drew Eubanks;eubandr01;C;23;SAS;54;755;17.9;0.618;0.01;0.517;10.2;24;17;7.9;1.2;5.5;15.2;17.1;;1.2;1.1;2.3;0.145;;-1.1;1.2;0;0.4
149;Dante Exum;exumda01;SG;25;CLE;6;116;5.9;0.428;0.423;0.077;1.9;14.8;8.2;15.8;1.7;1.5;20.7;12.7;;-0.2;0.1;-0.1;-0.025;;-4.8;1.7;-3.1;0
150;Tacko Fall;fallta01;C;25;BOS;19;136;19.6;0.66;0;0.517;13;29.7;21.3;3.1;0.4;13.7;14.4;13.2;;0.2;0.3;0.5;0.177;;-1.5;2.6;1.1;0.1
151;Derrick Favors;favorde01;C;29;UTA;68;1039;19.7;0.663;0.008;0.329;14.7;23.3;19.2;6;1.5;5.3;11.5;13;;2.9;2.2;5.1;0.237;;0.2;1.8;2;1
152;Cristiano Felício;feliccr01;C;28;CHI;18;84;14.7;0.574;0.154;1.231;13.3;20.9;17.2;13.6;2.3;0;16.6;12.4;;0.2;0.1;0.3;0.151;;-1;0.7;-0.3;0
153;Terrance Ferguson;fergute01;SG;22;PHI;13;49;-7.1;0.143;0.714;0;0;2.2;1.1;4.9;1;0;36.4;9.7;;-0.2;0;-0.2;-0.161;;-12.1;-2.7;-14.8;-0.2
154;Bruno Fernando;fernabr01;C;22;ATL;33;226;6.2;0.475;0.045;0.5;7.9;29.4;18.9;5.8;0.9;1.2;28.1;14.4;;-0.3;0.3;-0.1;-0.019;;-6;-1;-7;-0.3
155;Yogi Ferrell;ferreyo01;PG;27;TOT;10;136;14.4;0.459;0.491;0.158;4.1;11.4;7.8;22.9;2.5;2;4.7;20.7;;0.1;0.2;0.3;0.099;;-0.8;0.2;-0.6;0
156;Dorian Finney-Smith;finnedo01;PF;27;DAL;60;1921;12;0.609;0.648;0.088;5.7;13;9.3;7.2;1.3;1.2;9;12.2;;2.8;1.6;4.4;0.11;;0.1;-0.1;-0.1;0.9
157;Malik Fitts;fittsma01;PF;23;LAC;3;11;2.9;0.5;0.667;0;0;29.8;15.3;0;0;0;0;12.1;;0;0;0;0.049;;-9.6;-0.6;-10.2;0
158;Malachi Flynn;flynnma01;PG;22;TOR;47;928;10.9;0.484;0.494;0.165;1.1;13;6.9;21.4;2;0.8;10.5;19;;0;0.8;0.8;0.041;;-2.8;0;-2.8;-0.2
159;Bryn Forbes;forbebr01;SG;27;MIL;70;1354;12.8;0.631;0.645;0.115;0.9;7.6;4.3;4.5;0.8;0.1;7.3;18.5;;2;0.7;2.7;0.096;;0.4;-1.8;-1.4;0.2
160;Trent Forrest;forretr01;PG;22;UTA;30;302;11.2;0.554;0.366;0.268;4;11.1;7.7;19.9;1.5;1.1;20.9;14.3;;0.3;0.4;0.7;0.106;;-2.9;0.7;-2.2;0
161;Evan Fournier;fournev01;SF-SG;28;TOT;42;1259;16.7;0.598;0.523;0.253;0.8;10.2;5.4;18.6;1.8;1.4;10.8;23.1;;1.8;1;2.8;0.107;;1.2;-0.2;1;1
162;De'Aaron Fox;foxde01;PG;23;SAC;58;2036;20.7;0.565;0.288;0.376;1.8;9.4;5.5;32.7;2.1;1.1;11.9;31;;3.4;0.8;4.2;0.098;;2.9;-1.5;1.4;1.7
163;Robert Franks;frankro01;PF;24;ORL;7;101;16.5;0.638;0.536;0.464;6;8.5;7.2;7.4;1.4;2.7;5.6;15.3;;0.3;0.1;0.3;0.158;;0.4;-0.7;-0.3;0
164;Tim Frazier;fraziti01;PG;30;MEM;5;62;-0.5;0.177;0.4;0.3;0;13.8;6.8;30.8;1.5;1.5;15;18.1;;-0.3;0.1;-0.2;-0.169;;-10.8;-2;-12.9;-0.2
165;Markelle Fultz;fultzma01;PG;22;ORL;8;215;12;0.458;0.154;0.183;2.3;10;6;33.1;1.8;0.8;13.8;26.2;;-0.3;0.1;-0.1;-0.024;;-2.9;-1.7;-4.6;-0.1
166;Wenyen Gabriel;gabriwe01;PF;23;NOP;21;241;9.8;0.533;0.533;0.283;9;15.3;12.2;5.9;1.8;3.1;18.2;14.4;;0;0.3;0.3;0.052;;-3.2;-0.1;-3.3;-0.1
167;Daniel Gafford;gaffoda01;PF-C;22;TOT;54;791;22.2;0.697;0;0.48;12.9;18.6;15.8;5.3;1.5;8.1;13.1;16.7;;2.1;1.3;3.5;0.209;;0.9;1.6;2.5;0.9
168;Danilo Gallinari;gallida01;PF;32;ATL;51;1222;16.3;0.613;0.535;0.366;1.6;17;9.5;9.2;1.2;0.7;7.2;21.2;;2.7;1;3.7;0.146;;1.6;-0.8;0.9;0.9
169;Langston Galloway;gallola01;SG;29;PHO;40;438;12.1;0.605;0.578;0.156;1.8;8.9;5.4;8;0.9;0;7.6;17.3;;0.6;0.3;0.9;0.096;;-0.2;-1.2;-1.4;0.1
170;Darius Garland;garlada01;PG;21;CLE;54;1790;14.2;0.547;0.332;0.165;1.4;6.8;4;30.9;1.8;0.3;16;24.9;;0.3;0.9;1.2;0.033;;0.2;-1.8;-1.6;0.1
171;Marc Gasol;gasolma01;C;36;LAL;52;993;12.2;0.606;0.629;0.258;4.3;19.9;12.2;14.7;1.3;5.2;19.7;11.8;;0.8;1.9;2.8;0.133;;-1.2;3.3;2.1;1
172;Rudy Gay;gayru01;PF;34;SAS;63;1358;14.7;0.532;0.443;0.162;3.2;20.9;11.9;9.7;1.6;2.5;8.8;23.6;;0;1.7;1.7;0.059;;-0.1;-0.2;-0.3;0.6
173;Paul George;georgpa01;SF;30;LAC;54;1821;20.5;0.598;0.437;0.239;2.9;18.9;11.1;24.6;1.7;1.2;14.5;30;;3;2.3;5.3;0.139;;4;-0.4;3.7;2.6
174;Taj Gibson;gibsota01;PF;35;NYK;45;936;16;0.661;0.095;0.348;11.6;17.3;14.5;5.4;1.7;5;10.8;9.7;;2.1;1.7;3.8;0.195;;-0.8;2.2;1.4;0.8
175;Harry Giles;gilesha01;C;22;POR;38;348;12.4;0.496;0.237;0.278;9.3;32.2;20.4;11.3;1.1;3.3;15.5;15.9;;0.1;0.4;0.5;0.069;;-3.4;-0.2;-3.6;-0.1
176;Shai Gilgeous-Alexander;gilgesh01;SG;22;OKC;35;1180;21.6;0.623;0.301;0.405;1.7;13.1;7.3;31.2;1.1;1.7;13.7;27.8;;2.7;0.8;3.5;0.143;;3.8;0;3.8;1.7
177;Anthony Gill;gillan01;PF;28;WAS;26;218;13.7;0.597;0.4;0.267;7.8;17;12.4;6.7;2.1;1.5;10.7;14.2;;0.3;0.3;0.6;0.123;;-1.4;0.2;-1.2;0
178;Freddie Gillespie;gillefr01;PF;23;TOR;20;392;13.4;0.563;0;0.393;11.4;16;13.6;3.2;1.6;5.1;10.9;12.2;;0.5;0.5;0.9;0.116;;-3.1;-0.1;-3.2;-0.1
179;Rudy Gobert;goberru01;C;28;UTA;71;2187;23.5;0.683;0.007;0.646;12.2;33.5;23.3;6;0.9;7;13.7;17;;6.1;5.2;11.3;0.248;;2;2.5;4.5;3.6
180;Brandon Goodwin;goodwbr01;PG;25;ATL;47;620;9.2;0.471;0.462;0.193;1.4;10.6;6.1;21.6;1.3;0;13;19.5;;-0.2;0.4;0.2;0.013;;-2.7;-0.8;-3.5;-0.2
181;Aaron Gordon;gordoaa01;PF;25;TOT;50;1384;14.5;0.547;0.353;0.299;6;16.4;11.1;17.8;1.2;2.3;14.7;20.7;;0.7;1.2;1.9;0.066;;0.2;-0.2;0;0.7
182;Eric Gordon;gordoer01;SG;32;HOU;27;789;14.4;0.577;0.572;0.311;1;7.1;3.9;14.6;0.8;1.5;10.9;25.2;;0.6;0.2;0.8;0.048;;0.9;-1.5;-0.6;0.3
183;Devonte' Graham;grahade01;PG;25;CHO;55;1659;14.6;0.552;0.713;0.236;1.4;8.4;4.8;26.3;1.4;0.4;10.2;21.4;;2.5;0.9;3.4;0.099;;1.6;-1.1;0.5;1
184;Jerami Grant;grantje01;SF;26;DET;54;1829;16.9;0.556;0.353;0.368;2.1;13.2;7.6;14.3;0.9;2.8;9.1;28.5;;1.6;1.6;3.2;0.083;;2;-1.2;0.9;1.3
185;Danny Green;greenda02;SF;33;PHI;69;1934;12.1;0.582;0.794;0.074;3.2;11.5;7.4;8.3;2.3;2.6;10.7;14;;1.6;3.1;4.6;0.115;;0.2;1.2;1.5;1.7
186;Draymond Green;greendr01;PF;30;GSW;63;1982;13.3;0.53;0.332;0.232;3;20.9;12.1;36.4;2.5;2.3;31;13.1;;1.2;3.4;4.6;0.112;;-1.7;3.3;1.5;1.8
187;JaMychal Green;greenja01;PF;30;DEN;58;1120;13.6;0.59;0.529;0.152;8.6;19.4;14;6.4;1.1;1.9;11.7;17.6;;1.4;1.2;2.6;0.11;;-0.4;-1.6;-2;0
188;Javonte Green;greenja02;SG-PG;27;TOT;41;473;12.1;0.61;0.294;0.392;6.1;10.6;8.3;4.8;2.9;1.1;13.7;12.6;;0.5;0.6;1.1;0.107;;-2.2;1.5;-0.8;0.2
189;Jeff Green;greenje02;C;34;BRK;68;1835;13;0.624;0.472;0.304;2.2;13.1;7.9;7.8;0.9;1.3;8.2;15.6;;2.9;1.2;4.1;0.107;;0;-1;-1;0.5
190;Josh Green;greenjo02;SG;20;DAL;39;445;8.8;0.49;0.269;0.247;7;12.3;9.7;8.3;1.8;0.6;14.2;11.9;;0.1;0.4;0.5;0.05;;-3.6;0;-3.7;-0.2
191;Blake Griffin;griffbl01;PF;31;TOT;46;1186;12.9;0.546;0.499;0.285;3.4;17.4;10.5;17;1.3;1.1;11.8;19.3;;0.9;1.1;2;0.081;;-0.6;-0.4;-1;0.3
192;Kyle Guy;guyky01;PG;23;SAC;31;235;8.5;0.449;0.523;0.227;2.3;14.4;8.3;17.9;1.2;0;10.2;19.7;;-0.1;0.1;-0.1;-0.015;;-4;-2.3;-6.4;-0.3
193;Rui Hachimura;hachiru01;PF;22;WAS;57;1797;11.4;0.549;0.211;0.248;2.9;15.5;9.2;6.3;1.1;0.3;8.6;18.1;;0.7;1.4;2.1;0.056;;-2;-1.4;-3.5;-0.7
194;Ashton Hagans;haganas01;PG;21;MIN;2;4;-12.4;;;;0;0;0;0;0;0;100;10.5;;0;0;0;-0.353;;-13.8;-7.9;-21.7;0
195;Tyrese Haliburton;halibty01;PG;20;SAC;58;1746;16.2;0.585;0.478;0.09;2.4;8.6;5.5;24.6;2.1;1.4;12.5;18.1;;2.8;0.7;3.5;0.096;;1.9;-0.9;1.1;1.4
196;Donta Hall;halldo01;PF;23;ORL;13;179;22.3;0.731;0;0.971;13.5;22.8;18;9.4;1.4;5.1;13.8;14;;0.6;0.2;0.8;0.223;;0.9;1.2;2.2;0.2
197;Josh Hall;halljo01;SF;20;OKC;21;336;1;0.363;0.374;0.444;1.8;16.6;9.1;11.6;0.6;0.3;17.4;18.1;;-1.1;0.2;-0.9;-0.126;;-9.7;-2.4;-12.1;-0.9
198;R.J. Hampton;hamptrj01;SG-PG;19;TOT;51;888;11.1;0.507;0.278;0.262;3.4;18.4;10.7;15.2;1.2;1;13.2;19.6;;-0.3;0.7;0.4;0.021;;-2.9;-0.9;-3.8;-0.4
199;Tim Hardaway Jr.;hardati02;SG;28;DAL;70;1985;15.7;0.589;0.581;0.191;1.1;11.5;6.4;9.8;0.8;0.5;6.1;23.4;;3.2;1.2;4.3;0.105;;1.9;-1.8;0.1;1.1
200;James Harden;hardeja01;PG-SG;31;TOT;44;1609;24.5;0.618;0.455;0.44;2.5;20.6;11.9;44.4;1.6;1.8;16.8;28.4;;5.3;1.7;7;0.208;;6.2;0.6;6.8;3.5
201;Maurice Harkless;harklma01;PF-SF;27;TOT;37;772;8.1;0.527;0.509;0.261;1.9;11.1;6.4;7.3;1.9;2.3;10.7;11.5;;0.2;0.4;0.6;0.038;;-3.9;-0.2;-4;-0.4
202;Jared Harper;harpeja01;PG;23;NYK;8;16;-10.8;0.26;0.25;1;0;13.4;6.8;7.7;0;0;34.2;24.4;;-0.1;0;-0.1;-0.365;;-16.5;-6.2;-22.8;-0.1
203;Montrezl Harrell;harremo01;C;27;LAL;69;1580;22.7;0.65;0.017;0.425;11.3;19.1;15.2;7.7;1.4;2.8;9.4;21.7;;4.5;2.7;7.3;0.221;;2.4;0.3;2.7;1.9
204;Gary Harris;harriga01;SG;26;TOT;39;1080;9.1;0.511;0.409;0.226;2.1;5.9;4;10.3;1.3;1;8.9;16.7;;0.2;0.6;0.7;0.033;;-2.9;-1.8;-4.7;-0.8
205;Jalen Harris;harrija01;SG;22;TOR;13;172;15.2;0.632;0.5;0.125;1.9;9.9;5.8;16;2.3;0;15.6;22.6;;0.1;0.1;0.3;0.079;;0.4;0.1;0.6;0.1
206;Joe Harris;harrijo01;SF;29;BRK;69;2141;14.1;0.663;0.628;0.089;2.3;10.1;6.4;8.4;1;0.6;7.8;16.2;;4.1;1.1;5.2;0.117;;1.7;-1.5;0.2;1.2
207;Tobias Harris;harrito02;PF;28;PHI;62;2014;20;0.597;0.225;0.221;3.5;19.2;11.5;17.6;1.3;2.3;9.5;23.9;;4.1;3.1;7.1;0.17;;2.8;0.5;3.4;2.7
208;Shaquille Harrison;harrish01;SG;27;TOT;34;333;6.8;0.416;0.205;0.282;2.4;13.7;8.1;9.5;2.5;1.5;11.1;12.9;;-0.2;0.4;0.2;0.03;;-5.9;1.3;-4.6;-0.2
209;Josh Hart;hartjo01;SF;25;NOP;47;1349;12.2;0.566;0.561;0.259;4.3;26.1;15.2;10.6;1.4;0.8;11.3;13.5;;1.4;1.3;2.7;0.097;;-1.1;0;-1.1;0.3
210;Isaiah Hartenstein;harteis01;C;22;TOT;46;559;17.9;0.583;0.035;0.415;13;23.7;18.2;15.3;1.7;6.5;17.9;19.2;;0.7;0.9;1.6;0.134;;-2.5;1.1;-1.4;0.1
211;Udonis Haslem;hasleud01;C;40;MIA;1;3;54.6;1;0;0;0;37.5;19.1;0;0;0;0;30.1;;0;0;0;0.475;;24.1;7;31.1;0
212;Jaxson Hayes;hayesja02;C;20;NOP;60;964;19.1;0.675;0.05;0.429;10.4;18.6;14.5;5.2;1.2;3.7;10.5;16.2;;2.6;1;3.5;0.176;;0.6;-0.1;0.5;0.6
213;Killian Hayes;hayeski01;PG;19;DET;26;670;5.3;0.422;0.358;0.085;1;10.6;5.7;29.7;2;1.3;28.5;19;;-1.8;0.6;-1.1;-0.081;;-6.3;-1;-7.3;-0.9
214;Gordon Hayward;haywago01;SF;30;CHO;44;1496;17.6;0.584;0.312;0.281;2.6;16.3;9.3;19.5;1.7;0.9;11;23.9;;2.2;1.4;3.5;0.114;;1.9;-0.5;1.4;1.3
215;Juan Hernangómez;hernaju01;PF;25;MIN;52;900;12.1;0.549;0.562;0.324;5.2;20;12.3;5.6;1;0.7;7.3;17.2;;0.6;0.5;1.1;0.06;;-1.3;-2.1;-3.3;-0.3
